,company,product_name,url,img_url
38,10001,진라면 매운맛/순한맛 컵,https://www.otokimall.com/front/product/4323,https://cdn.otokimall.com/data/product/list/20250318/1761893622923cPKVs.qxg1262h0r3t.jpg
39,10001,참깨라면 컵,https://www.otokimall.com/front/product/589,https://cdn.otokimall.com/data/product/list/20221125/18210029_1.jpg
40,10001,컵누들 마라탕 컵,https://www.otokimall.com/front/product/2660,https://cdn.otokimall.com/data/product/list/20231004/1728981152823QoS41.rl8exy69ztx2.webp
41,10001,진라면 순한맛/매운맛,https://www.otokimall.com/front/product/5061,https://cdn.otokimall.com/data/product/list/20250925/1758862102068hAchc.u7u4e2yin5mh.jpg
42,10001,진짬뽕 용기 115G,https://www.otokimall.com/front/product/550,https://cdn.otokimall.com/data/product/list/20221125/18110020_1.jpg
43,10001,김치면 용기 105G,https://www.otokimall.com/front/product/542,https://cdn.otokimall.com/data/product/list/20221125/1687841142828CENX9.1hv8ap3w0oit0.jpg
44,10001,스낵면 용기 90G,https://www.otokimall.com/front/product/548,https://cdn.otokimall.com/data/product/list/20221125/1687841241143LTCrg.s1018a7mlpa1.jpg
45,10001,크림진짬뽕 용기 105G,https://www.otokimall.com/front/product/564,https://cdn.otokimall.com/data/product/list/20221125/1751421321431MjgyS.urxzhd1y8uas.jpg
46,10001,WOW 새우진짬뽕 컵,https://www.otokimall.com/front/product/4563,https://cdn.otokimall.com/data/product/list/20250609/1754631399227M3lBt.s10kq74udso5.jpg
47,10001,참깨라면볶음면 용기 110G,https://www.otokimall.com/front/product/2311,https://cdn.otokimall.com/data/product/list/20230609/1759298906862OOsZ7.s505icehlhro.jpg
48,10001,스파게티,https://www.otokimall.com/front/product/525,https://cdn.otokimall.com/data/product/list/20221125/1687763233833WYzYZ.to4jb0rw0ai9.jpg
49,10001,열튀김우동 100G,https://www.otokimall.com/front/product/2845,https://cdn.otokimall.com/data/product/list/20231204/1764560021848zwQvR.1hr5d3gva1un9.jpg
50,10001,옛날잡채 봉지,https://www.otokimall.com/front/product/626,https://cdn.otokimall.com/data/product/list/20221125/1764560585113XTqeI.1iavexqh0d8hk.jpg
51,10001,BIG컵누들 우동맛 용기 61.5G,https://www.otokimall.com/front/product/2216,https://cdn.otokimall.com/data/product/list/20230413/1681373734119Bxjeh.1iv6l0ud5b1h2.jpg
52,10001,라면사리 굵은면,https://www.otokimall.com/front/product/505,https://cdn.otokimall.com/data/product/list/20221125/1758875226556QDfNQ.ure1ynno20yu.jpg
53,10001,마열라면 용기 105G,https://www.otokimall.com/front/product/2476,https://cdn.otokimall.com/data/product/list/20230901/171031321980685FdV.qxobxji7p1rn.jpg
54,10001,김치라면,https://www.otokimall.com/front/product/512,https://cdn.otokimall.com/data/product/list/20221125/16826657563227EIAV.1hroqclwuj9lw.jpg
55,10001,가뿐한끼 곤누들 비빔국수 192G,https://www.otokimall.com/front/product/2095,https://cdn.otokimall.com/data/product/list/20230307/1698389614424EdKl1.1jyovb038yezn.webp
56,10001,육개장 컵,https://www.otokimall.com/front/product/594,https://cdn.otokimall.com/data/product/list/20221125/1701322100711UMn9P.qdw0b7j18rc2.jpg
57,10001,제주똣똣라면,https://www.otokimall.com/front/product/539,https://cdn.otokimall.com/data/product/list/20221125/1762224607458GaxUS.1jy7qq28k89x1.jpg
58,10001,옛날잡채 용기 76G,https://www.otokimall.com/front/product/625,https://cdn.otokimall.com/data/product/list/20221125/1700197689355tiapl.qxis23xwmtly.jpg
59,10001,유부우동 컵,https://www.otokimall.com/front/product/592,https://cdn.otokimall.com/data/product/list/20221125/18210033_1.jpg
60,10001,오쉐프 진한라면스프 285G,https://www.otokimall.com/front/product/630,https://cdn.otokimall.com/data/product/list/20221125/1689650413081b3oP0.1iuvyow9imvz9.jpg
61,10001,진비빔면 용기 134G,https://www.otokimall.com/front/product/3166,https://cdn.otokimall.com/data/product/list/20240405/1744952064935lcz2V.1h7rfu901g5lv.jpg
62,10001,메밀비빔면,https://www.otokimall.com/front/product/521,https://cdn.otokimall.com/data/product/list/20221125/1701321871860SubVu.1k1ziwhhj38s8.jpg
63,10001,옛날 쌀국수 김치맛 92G,https://www.otokimall.com/front/product/4056,https://cdn.otokimall.com/data/product/list/20241204/1733286942844aj6YC.urjjkdo9etdh.jpg
64,10001,더핫 열라면,https://www.otokimall.com/front/product/4861,https://cdn.otokimall.com/data/product/list/20250818/1755848422598OIv04.1jetce4pwaa7s.jpg
65,10001,진라면 매운맛,https://www.otokimall.com/front/product/498,https://cdn.otokimall.com/data/product/list/20221125/1747629542615RdIEy.t8a5mikdevjn.jpg
66,10001,오동통면 용기 100G,https://www.otokimall.com/front/product/565,https://cdn.otokimall.com/data/product/list/20221125/1751421354314r8weO.1jiflpxigtx0j.jpg
67,10001,쇠고기미역국라면,https://www.otokimall.com/front/product/520,https://cdn.otokimall.com/data/product/list/20221125/1747120626252VFSuU.1jy7qq0ax26w3.jpg
68,10001,진짜장 용기 115G,https://www.otokimall.com/front/product/549,https://cdn.otokimall.com/data/product/list/20221125/18110019_1.jpg
69,10001,순후추라면 사골곰탕맛,https://www.otokimall.com/front/product/534,https://cdn.otokimall.com/data/product/list/20221125/18010191_1.jpg
70,10001,열라면 컵,https://www.otokimall.com/front/product/583,https://cdn.otokimall.com/data/product/list/20221125/18210021_1.jpg
71,10001,보들보들 치즈볶음면 매운맛 용기 100G,https://www.otokimall.com/front/product/4377,https://cdn.otokimall.com/data/product/list/20250328/1764560653409qOElI.s1b6nzr6pttf.jpg
72,10001,컵누들 로제맛 컵,https://www.otokimall.com/front/product/615,https://cdn.otokimall.com/data/product/list/20221125/1729060057701Zx6A2.r178w6kw6uzq.jpg
73,10001,스낵면 컵,https://www.otokimall.com/front/product/584,https://cdn.otokimall.com/data/product/list/20221125/1760677419041AJ03O.u85oydfl2wc6.jpg
74,10001,컵누들 우동맛 컵,https://www.otokimall.com/front/product/600,https://cdn.otokimall.com/data/product/list/20221125/1728980939693ZlIgI.u8dgveeyvh9v.jpg
75,10001,순후추라면사골곰탕맛 용기 105G,https://www.otokimall.com/front/product/567,https://cdn.otokimall.com/data/product/list/20221125/18110102_1.jpg
76,10001,WOW 고기열라면 컵,https://www.otokimall.com/front/product/4564,https://cdn.otokimall.com/data/product/list/20250609/1754631432380Esc4b.1jyg0hv5bs7y1.jpg
77,10001,진짜장,https://www.otokimall.com/front/product/506,https://cdn.otokimall.com/data/product/list/20221125/1764560200600eHf9R.1hrjrg75q7ar7.jpg
78,10001,컵누들 참깨라면 컵,https://www.otokimall.com/front/product/4066,https://cdn.otokimall.com/data/product/list/20241212/1733966249823s3STz.1ibetcx6lwp4j.jpg
79,10001,옛날 사골곰탕면 105G,https://www.otokimall.com/front/product/3953,https://cdn.otokimall.com/data/product/list/20241030/1730254787165Q8tyj.1hrpa86gb2bmp.jpg
80,10001,오진열스,https://www.otokimall.com/front/product/2335,https://cdn.otokimall.com/data/product/list/20230627/1749520113010xhqvk.s0v02qx7j9kk.jpg
81,10001,컵누들 6입 12종 골라담기,https://www.otokimall.com/front/product/4166,https://cdn.otokimall.com/data/product/list/20250124/1737694524227bhzu1.1hvbksrnm8cae.jpg
82,10001,굴진짬뽕,https://www.otokimall.com/front/product/511,https://cdn.otokimall.com/data/product/list/20221125/1701322000818wUMj8.u7rujmj4g110.jpg
83,10001,콕콕콕 마요짜장볶이 용기 130G,https://www.otokimall.com/front/product/569,https://cdn.otokimall.com/data/product/list/20221125/18110113_1.jpg
84,10001,컵누들 잔치쌀국수 컵,https://www.otokimall.com/front/product/606,https://cdn.otokimall.com/data/product/list/20221125/1729056466988b5nzX.urmda7iub1vb.jpg
85,10001,크림진짬뽕,https://www.otokimall.com/front/product/528,https://cdn.otokimall.com/data/product/list/20221125/1701321963218VPcir.vb91rv4cevdv.jpg
86,10001,스낵면 컵 62G,https://www.otokimall.com/front/product/578,https://cdn.otokimall.com/data/product/list/20221125/1687854478072AvYle.qxqji2wh1yk6.jpg
